DATE,TIME,WETBULBTEMPC,Humidity,WindSpeed,Pressure
20130607,2100,,55,14,
20130607,2200,,57,13,
20130607,2300,,62,14,
20130608,0,,62,13,
20130608,100,24.6,62,14,29.84
20130608,300,,79,6,
20130608,400,,84,8,
20130608,500,,84,6,
20130608,600,,89,5,
20130608,700,,84,6,
20130608,800,,84,0,
20130608,900,,89,5,
20130608,1000,23.5,89,0,29.87
20130608,1100,,89,0,
20130608,1200,,89,0,
20130608,1300,23.5,89,3,29.9
20130608,1400,,89,3,
20130608,1500,,79,3,
20130608,1600,24.6,70,9,29.93
20130608,1700,,66,14,
20130608,1800,,59,13,
20130608,1900,,59,11,
20130608,2000,,55,14,
20130608,2100,,52,11,
20130608,2200,24.9,59,14,29.87
20130608,2300,,52,14,
20130609,0,,55,14,
20130609,100,,57,11,
20130609,200,,66,13,
20130609,300,,74,10,
20130609,400,24.3,74,8,29.88
20130609,500,,79,10,
20130609,600,,84,7,
20130609,700,,81,7,
20130609,800,,89,9,
20130609,900,,94,0,
20130609,1000,,95,0,
20130609,1100,,89,0,
20130609,1200,,94,0,
20130609,1300,,93,0,
20130609,1400,,89,0,
20130609,1500,,84,0,
20130609,1600,24.6,70,8,29.87
20130609,1700,,70,16,
20130609,1800,,66,18,
20130609,1900,,59,18,
20130609,2000,,59,17,
20130609,2100,,56,18,
20130609,2200,25.5,59,16,29.83
20130609,2300,,66,15,
20130610,0,,89,21,
20130610,8,,89,9,
20130610,22,,84,14,
20130610,39,,94,14,
20130610,100,,93,15,
20130610,115,,94,17,
20130610,126,,94,10,
20130610,200,,94,8,
20130610,220,,94,7,
20130610,236,,94,8,
20130610,300,,94,0,
20130610,400,24.6,87,3,29.84
20130610,500,,89,7,
20130610,600,,89,7,
20130610,700,,96,7,
20130610,800,,89,6,
20130610,900,,89,0,
20130610,1000,,93,0,
20130610,1100,,94,0,
20130610,1200,,94,6,
20130610,1300,,89,7,
20130610,1400,,94,0,
20130610,1500,,89,7,
20130610,1600,,79,9,
20130610,1700,,74,13,
20130610,1800,,84,10,
20130610,1900,,68,17,
20130610,2000,,75,13,
20130610,2100,,75,8,
20130610,2117,,89,11,
20130610,2121,,89,13,
20130610,2155,,84,6,
20130610,2200,,83,6,
20130610,2208,,89,9,
20130610,2235,,89,9,
20130610,2300,,84,10,
20130611,0,,84,8,
20130611,100,,82,9,
20130611,200,,83,11,
20130611,300,,89,7,
20130611,359,,,,
20130611,400,,89,9,
20130611,500,,89,9,
20130611,600,,89,8,
20130611,700,,94,7,
20130611,800,,94,9,
20130611,900,,89,0,
20130611,1000,,91,0,
20130611,1100,,89,0,
20130611,1200,,94,0,
20130611,1300,,96,0,
20130611,1400,,100,0,
20130611,1500,,89,0,
20130611,1600,,77,15,
20130611,1700,,70,16,
20130611,1800,,66,16,
20130611,1900,,66,16,
20130611,2000,,62,16,
20130611,2100,,59,20,
20130611,2200,,59,18,
20130611,2300,,59,17,
20130612,0,,62,15,
20130612,100,,66,13,
20130612,200,,70,14,
20130612,300,,74,10,
20130612,400,24.2,79,7,29.88
20130612,500,,89,7,
20130612,600,,89,7,
20130612,700,,88,6,
20130612,800,,84,8,
20130612,900,,84,10,
20130612,1000,23.8,84,7,29.86
20130612,1100,,84,7,
20130612,1200,,84,6,
20130612,1300,,84,9,
20130612,1400,,84,7,
20130612,1500,,79,8,
20130612,1600,25,71,16,29.91
20130612,1700,,66,18,
20130612,1800,,62,18,
20130612,1900,,57,22,
20130612,2000,,62,18,
20130612,2100,,59,16,
20130612,2200,,59,17,
20130612,2300,,59,18,
20130613,0,,62,11,
20130613,100,,68,15,
20130613,200,,74,11,
20130613,300,,79,9,
20130613,400,24.9,84,3,29.87
20130613,500,,79,6,
20130613,600,,89,8,
20130613,700,,89,5,
20130613,800,,89,0,
20130613,900,,89,0,
20130613,1000,24.2,94,9,29.87
20130613,1100,,94,0,
20130613,1200,,94,7,
20130613,1300,,96,0,
20130613,1400,,94,0,
20130613,1500,,94,5,
20130613,1600,24.6,89,14,29.89
20130613,1700,,89,8,
20130613,1800,,84,14,
20130613,1900,,75,16,
20130613,1935,,94,11,
20130613,2000,,89,16,
20130613,2100,,94,11,
20130613,2200,25.8,83,14,29.84
20130613,2300,,89,15,
20130614,0,,94,11,
20130614,100,,91,11,
20130614,200,,94,14,
20130614,300,,94,10,
20130614,400,24.2,94,7,29.87
20130614,500,,94,6,
20130614,543,,94,23,
20130614,548,,94,21,
20130614,600,,94,15,
20130614,700,,92,10,
20130614,800,,94,9,
20130614,900,,89,11,
20130614,1000,24.6,89,6,29.83
20130614,1100,,94,0,
20130614,1200,,94,0,
20130614,1300,,94,5,
20130614,1400,,94,0,
20130614,1500,,94,6,
20130614,1600,,96,5,
20130614,1700,,94,7,
20130614,1800,,94,7,
20130614,1900,,90,7,
20130614,2000,,79,7,
20130614,2100,,79,8,
20130614,2200,25.8,83,11,29.85
20130614,2300,,70,10,
20130615,0,,79,14,
20130615,100,,84,9,
20130615,200,,89,6,
20130615,300,,94,6,
20130615,400,,94,0,
20130615,500,,94,0,
20130615,600,,94,6,
20130615,700,,94,10,
20130615,800,,94,11,
20130615,900,,94,3,
20130615,1000,,94,7,
20130615,1100,,94,7,
20130615,1200,,94,7,
20130615,1300,,94,7,
20130615,1400,,89,3,
20130615,1500,,94,0,
20130615,1600,,84,8,
20130615,1700,,79,6,
20130615,1800,,66,14,
20130615,1900,,70,9,
20130615,2000,,70,18,
20130615,2100,,59,21,
20130615,2200,25.5,59,21,29.85
20130615,2300,,62,17,
20130616,0,,59,20,
20130616,100,,62,18,
20130616,200,,70,15,
20130616,300,,79,9,
20130616,400,,79,7,
20130616,500,,84,6,
20130616,600,,84,6,
20130616,700,,91,6,
20130616,800,,89,7,
20130616,900,,94,6,
20130616,1000,24.6,89,7,29.85
20130616,1100,,94,0,
20130616,1200,,84,8,
20130616,1300,24.2,93,6,29.86
20130616,1400,,89,0,
20130616,1500,,89,6,
20130616,1535,,89,9,
20130616,1600,24.2,94,7,29.89
20130616,1700,,84,8,
20130616,1723,,84,11,
20130616,1800,,74,15,
20130616,1900,,73,18,
20130616,2000,,66,21,
20130616,2019,,74,21,
20130616,2100,,75,17,
20130616,2200,,70,18,
20130616,2300,,70,21,
20130617,0,,66,23,
20130617,100,,70,18,
20130617,200,,79,16,
20130617,300,,79,11,
20130617,400,24.9,84,11,29.85
20130617,500,,84,8,
20130617,600,,84,9,
20130617,700,,86,7,
20130617,800,,89,5,
20130617,900,,84,7,
20130617,1000,24.6,89,6,29.84
20130617,1100,,89,6,
20130617,1200,,89,8,
20130617,1300,,84,6,
20130617,1400,,84,8,
20130617,1500,,84,7,
20130617,1600,,71,15,
20130617,1700,,62,9,
20130617,1800,,59,15,
20130617,1900,,61,21,
20130617,2000,,62,23,
20130617,2028,,74,18,
20130617,2100,,84,18,
20130617,2200,25.5,73,23,29.84
20130617,2300,,74,18,
20130618,0,,70,27,
20130618,100,,85,13,
20130618,200,,89,5,
20130618,300,,89,3,
20130618,400,,89,9,
20130618,500,,89,0,
20130618,600,,89,9,
20130618,700,,88,9,
20130618,800,,89,6,
20130618,900,,89,0,
20130618,1000,,89,0,
20130618,1100,,89,0,
20130618,1200,,94,0,
20130618,1300,,92,7,
20130618,1400,,94,0,
20130618,1500,,94,9,
20130618,1600,24.6,89,6,29.89
20130618,1700,,84,7,
20130618,1900,,66,7,
20130618,2000,,70,11,
20130618,2100,,84,9,
20130618,2200,,84,0,
20130618,2227,,84,8,
20130618,2300,,94,7,
20130619,0,,89,0,
20130619,100,,94,0,
20130619,200,,94,0,
20130619,300,,89,0,
20130619,400,,94,0,
20130619,500,,94,3,
20130619,600,,94,6,
20130619,700,23.5,89,9,29.9
20130619,800,,89,6,
20130619,900,,94,8,
20130619,1000,24.2,94,7,29.85
20130619,1100,,89,6,
20130619,1200,,94,3,
20130619,1300,,92,0,
20130619,1400,,94,0,
20130619,1500,,89,0,
20130619,1600,,84,11,
20130619,1700,,84,8,
20130619,1800,,84,14,
20130619,1900,,69,14,
20130619,2000,,63,17,
20130619,2100,,75,14,
20130619,2200,,66,17,
20130619,2300,,70,20,
20130620,0,,70,16,
20130620,100,,71,17,
20130620,200,,89,18,
20130620,300,,89,11,
20130620,400,,89,6,
20130620,500,,84,7,
20130620,600,,89,3,
20130620,700,,89,0,
20130620,800,,89,0,
20130620,900,,89,0,
20130620,1000,,86,7,
20130620,1100,,84,3,
20130620,1200,,94,3,
20130620,1300,,94,10,
20130620,1400,,94,6,
20130620,1500,,84,8,
20130620,1600,,78,14,
20130620,1700,,70,16,
20130620,1800,,70,17,
20130620,1900,25.7,70,14,29.9
20130620,2000,,59,,
20130620,2100,,62,15,
20130620,2200,,59,10,
20130620,2300,,70,17,
20130621,0,,70,14,
20130621,100,,68,16,
20130621,200,,70,9,
20130621,300,,79,9,
20130621,400,24.2,79,8,29.86
20130621,500,,84,6,
20130621,600,,84,6,
20130621,700,,84,6,
20130621,800,,84,3,
20130621,900,,84,0,
20130621,1000,,84,0,
20130621,1100,,89,0,
20130621,1300,,91,0,
20130621,1400,,94,0,
20130621,1500,,89,0,
20130621,1600,25,79,7,29.9
20130621,1700,,70,14,
20130621,1800,,59,11,
20130621,1900,,52,13,
20130621,2000,,59,15,
20130621,2100,,55,13,
20130621,2200,,55,14,
20130621,2300,,59,16,
20130622,0,,59,17,
20130622,100,,62,13,
20130622,200,,74,14,
20130622,300,,74,6,
20130622,400,24.2,79,7,29.87
20130622,500,,79,7,
20130622,600,,84,6,
20130622,700,,83,5,
20130622,800,,84,0,
20130622,900,,89,0,
20130622,1000,23.5,88,0,29.87
20130622,1100,,89,0,
20130622,1200,,89,0,
20130622,1300,,89,0,
20130622,1400,,89,0,
20130622,1500,,84,0,
20130622,1600,,78,8,
20130622,1700,,70,14,
20130622,1800,,62,17,
20130622,1900,,54,16,
20130622,2000,,52,16,
20130622,2100,,52,16,
20130622,2200,,55,10,
20130622,2300,,52,16,
20130623,0,,59,14,
20130623,100,,60,10,
20130623,200,,79,18,
20130623,300,,79,7,
20130623,400,24.2,79,3,29.86
20130623,500,,89,0,
20130623,600,,89,6,
20130623,700,24,80,8,29.89
20130623,800,,79,11,
20130623,900,,79,11,
20130623,1000,,74,8,
20130623,1100,,84,6,
20130623,1200,,84,6,
20130623,1300,,87,0,
20130623,1400,,89,0,
20130623,1500,,74,0,
20130623,1600,24.3,74,15,29.89
20130623,1700,,66,14,
20130623,1800,,62,16,
20130623,1900,,58,17,
20130623,2000,,55,16,
20130623,2100,,55,17,
20130623,2200,25.5,59,16,29.86
20130623,2300,,59,17,
20130624,0,,59,15,
20130624,100,,84,17,
20130624,200,,79,0,
20130624,300,,89,6,
20130624,400,,89,7,
20130624,500,,89,6,
20130624,600,,89,3,
20130624,700,,91,0,
20130624,800,,89,7,
20130624,900,,94,3,
20130624,1000,25.3,94,0,29.86
20130624,1100,,89,6,
20130624,1200,,94,9,
20130624,1300,24.2,93,0,29.86
20130624,1400,,94,5,
20130624,1500,,84,8,
20130624,1600,,76,13,
20130624,1700,,84,13,
20130624,1735,,89,11,
20130624,1800,,84,18,
20130624,1900,,70,17,
20130624,2000,,70,21,
20130624,2100,,66,17,
20130624,2200,26,66,13,29.86
20130624,2300,,70,18,
20130625,0,,84,14,
20130625,100,,79,10,
20130625,200,,79,8,
20130625,300,,84,8,
20130625,400,,89,0,
20130625,500,,89,6,
20130625,600,,89,3,
20130625,700,,89,3,
20130625,800,,89,0,
20130625,900,,89,0,
20130625,1000,,94,0,
20130625,1100,,94,0,
20130625,1200,,94,0,
20130625,1300,,96,0,
20130625,1400,,94,0,
20130625,1500,,84,0,
20130625,1600,,66,0,
20130625,1700,,70,10,
20130625,1800,,59,9,
20130625,1900,,61,13,
20130625,2000,,59,14,
20130625,2100,,56,14,
20130625,2200,25.3,52,14,29.86
20130625,2300,,59,14,
20130626,0,,59,13,
20130626,100,26.2,63,10,29.82
20130626,200,,66,13,
20130626,300,,79,9,
20130626,400,,84,8,
20130626,500,,89,6,
20130626,600,,84,0,
20130626,700,,87,0,
20130626,800,,89,0,
20130626,900,,89,0,
20130626,1000,24.6,89,0,29.88
20130626,1100,,94,6,
20130626,1200,,94,7,
20130626,1225,,94,13,
20130626,1235,,94,7,
20130626,1300,,94,7,
20130626,1345,,94,7,
20130626,1400,,100,6,
20130626,1410,,100,6,
20130626,1500,,100,8,
20130626,1600,,93,13,
20130626,1700,,84,14,
20130626,1800,,75,11,
20130626,1900,,69,21,
20130626,2000,,70,18,
20130626,2100,,66,18,
20130626,2200,,68,18,
20130626,2300,,66,17,
20130627,0,,62,20,
20130627,100,,70,18,
20130627,200,,79,14,
20130627,300,,74,10,
20130627,400,,79,7,
20130627,500,,84,6,
20130627,600,,89,6,
20130627,700,,86,7,
20130627,800,,84,7,
20130627,900,,84,0,
20130627,1000,24,88,9,29.87
20130627,1100,,89,8,
20130627,1200,,89,9,
20130627,1300,23.7,87,7,29.87
20130627,1400,,94,8,
20130627,1500,,84,7,
20130627,1600,,74,13,
20130627,1700,,62,16,
20130627,1800,,55,17,
20130627,1900,,55,18,
20130627,2000,,55,16,
20130627,2100,,55,17,
20130627,2200,24.7,55,17,29.86
20130627,2300,,52,14,
20130628,0,,59,14,
20130628,100,,66,9,
20130628,200,,70,15,
20130628,300,,79,10,
20130628,400,24.9,84,11,29.87
20130628,500,,79,9,
20130628,600,,84,9,
20130628,700,,84,11,
20130628,800,,84,9,
20130628,900,,84,7,
20130628,1000,,84,0,
20130628,1100,,84,0,
20130628,1200,,89,0,
20130628,1300,,91,0,
20130628,1400,,100,0,
20130628,1500,,84,0,
20130628,1600,24.6,62,9,29.88
20130628,1700,,62,11,
20130628,1800,,55,15,
20130628,1900,,55,15,
20130628,2000,,52,11,
20130628,2100,,62,10,
20130628,2200,,49,11,
20130628,2300,,52,7,
20130629,0,,62,14,
20130629,100,,66,7,
20130629,200,,66,10,
20130629,300,,70,11,
20130629,340,,94,9,
20130629,400,23.9,100,9,29.86
20130629,500,,94,9,
20130629,600,,94,5,
20130629,700,,94,0,
20130629,800,,100,0,
20130629,900,,94,0,
20130629,1000,23.5,89,0,29.82
20130629,1100,,89,0,
20130629,1200,,89,0,
20130629,1300,23.5,89,0,29.83
20130629,1400,,89,0,
20130629,1500,,89,0,
20130629,1600,24.9,84,0,29.87
20130629,1800,,70,14,
20130629,1900,,64,11,
20130629,2000,,63,14,
20130629,2100,,62,14,
20130629,2200,26.1,80,8,29.83
20130629,2300,,79,9,
20130630,0,,89,8,
20130630,37,,89,17,
20130630,100,,94,8,
20130630,200,,94,8,
20130630,300,,89,9,
20130630,400,,94,0,
20130630,500,,94,0,
20130630,600,,89,3,
20130630,700,24.6,89,0,29.88
20130630,800,,89,0,
20130630,900,,89,3,
20130630,1000,25.3,94,3,29.82
20130630,1100,,89,7,
20130630,1200,,89,7,
20130630,1300,,90,0,
20130630,1400,,94,0,
20130630,1427,,94,0,
20130630,1500,,100,0,
20130630,1600,25.8,84,8,29.92
20130630,1700,,70,11,
20130630,1800,,75,9,
20130630,1900,,81,15,
20130630,2000,,66,14,
20130630,2100,,66,13,
20130630,2200,,66,17,
20130630,2300,,70,,
20130701,0,,59,16,
20130701,100,,70,13,
20130701,200,,74,11,
20130701,300,,79,10,
20130701,400,,79,6,
20130701,500,,79,6,
20130701,600,,84,7,
20130701,700,24,79,0,29.89
20130701,800,,89,6,
20130701,900,,89,0,
20130701,1000,23.8,84,6,29.87
20130701,1100,,89,0,
20130701,1200,,89,0,
20130701,1300,23.7,87,6,29.88
20130701,1400,,89,0,
20130701,1500,,89,6,
20130701,1600,25,79,13,29.92
20130701,1700,,66,16,
20130701,1800,,62,14,
20130701,1900,25.2,62,11,29.94
20130701,2000,,62,13,
20130701,2100,,59,13,
20130701,2200,26.7,70,18,29.89
20130701,2300,,70,15,
20130702,0,,70,16,
20130702,100,,75,17,
20130702,200,,79,14,
20130702,300,,79,10,
20130702,400,24.9,84,5,29.91
20130702,500,,79,6,
20130702,600,,84,0,
20130702,700,,84,0,
20130702,800,,84,0,
20130702,900,,89,0,
20130702,1000,23.5,89,0,29.89
20130702,1100,,94,0,
20130702,1200,,89,0,
20130702,1300,,94,0,
20130702,1400,,94,0,
20130702,1500,,83,0,
20130702,1600,24,70,0,29.95
20130702,1700,,62,0,
20130702,1800,,59,0,
20130702,1900,,59,5,
20130702,1904,24.9,59,9,29.94
20130702,2000,,84,9,
20130702,2100,,74,7,
20130702,2200,,70,9,
20130702,2300,,74,6,
20130703,0,,79,,
20130703,100,,66,6,
20130703,200,,70,6,
20130703,300,,79,0,
20130703,400,,89,0,
20130703,500,,83,0,
20130703,600,,83,0,
20130703,700,,84,0,
20130703,800,,94,0,
20130703,900,,89,0,
20130703,1000,,90,5,
20130703,1100,,89,5,
20130703,1200,,94,0,
20130703,1300,,94,0,
20130703,1400,,94,0,
20130703,1500,,89,0,
20130703,1600,25,79,0,29.92
20130703,1700,,70,8,
20130703,1800,,59,10,
20130703,1900,,62,9,
20130703,2000,,66,8,
20130703,2100,,55,13,
20130703,2200,,55,14,
20130703,2300,,62,13,
20130704,0,,59,13,
20130704,100,,62,11,
20130704,200,,66,11,
20130704,300,,74,3,
20130704,400,24.2,79,6,29.88
20130704,500,,84,6,
20130704,600,,84,7,
20130704,700,23.7,85,0,29.91
20130704,800,,84,0,
20130704,900,,89,0,
20130704,1000,,89,0,
20130704,1100,,89,0,
20130704,1200,,89,0,
20130704,1300,,91,0,
20130704,1400,,94,0,
20130704,1500,,89,0,
20130704,1600,,78,11,
20130704,1700,,70,15,
20130704,1800,,66,15,
20130704,1900,,55,16,
20130704,2000,,55,16,
20130704,2100,,52,16,
20130704,2200,,55,14,
20130704,2300,,52,14,
20130705,0,,59,13,
20130705,100,24.9,59,14,29.84
20130705,200,,70,14,
20130705,300,,74,13,
20130705,400,,79,9,
20130705,500,,74,7,
20130705,600,,79,0,
20130705,700,,78,0,
20130705,800,,84,0,
20130705,900,,89,0,
20130705,1000,23.5,79,0,29.88
20130705,1100,,84,0,
20130705,1200,,89,0,
20130705,1300,,94,0,
20130705,1400,,89,0,
20130705,1500,,89,0,
20130705,1600,24.7,77,0,29.91
20130705,1700,,70,9,
20130705,1800,,62,13,
20130705,1900,25.5,59,10,29.91
20130705,2000,,52,11,
20130705,2100,,59,11,
20130705,2200,,56,11,
20130705,2300,,63,10,
20130706,0,,59,10,
20130706,100,,55,7,
20130706,200,,66,7,
20130706,300,,70,8,
20130706,400,24.2,79,6,29.85
20130706,500,,74,6,
20130706,600,,74,0,
20130706,700,23.5,89,0,29.91
20130706,800,,89,0,
20130706,900,,84,0,
20130706,1000,23.8,84,0,29.85
20130706,1100,,89,0,
20130706,1200,,89,0,
20130706,1300,23.9,90,0,29.86
20130706,1400,,94,0,
20130706,1500,,84,0,
20130706,1600,25,79,3,29.91
20130706,1700,,70,9,
20130706,1800,,66,8,
20130706,1900,,55,9,
20130706,2000,,55,9,
20130706,2100,,56,11,
20130706,2200,25.5,59,15,29.83
20130706,2300,,52,13,
20130707,0,,55,13,
20130707,100,25.2,62,11,29.8
20130707,200,,66,7,
20130707,300,,74,7,
20130707,400,24.9,84,6,29.84
20130707,500,,84,5,
20130707,600,,84,0,
20130707,700,24.7,86,0,29.89
20130707,800,,89,0,
20130707,900,,89,0,
20130707,1000,,89,0,
20130707,1100,,94,0,
20130707,1200,,94,0,
20130707,1300,24.2,94,0,29.82
20130707,1400,,89,0,
20130707,1500,,89,0,
20130707,1600,25,79,0,29.87
20130707,1700,,70,7,
20130707,1800,,66,6,
20130707,1900,,75,7,
20130707,2000,,70,8,
20130707,2100,,63,9,
20130707,2200,,63,11,
20130707,2300,,63,10,
20130708,0,,63,5,
20130708,100,,66,7,
20130708,200,,79,0,
20130708,300,,70,0,
20130708,400,25,79,0,29.83
20130708,500,,79,0,
20130708,600,,84,0,
20130708,700,,84,0,
20130708,800,,89,0,
20130708,900,,89,0,
20130708,1000,23.8,84,0,29.83
20130708,1100,,94,0,
20130708,1200,,89,0,
20130708,1300,,89,0,
20130708,1400,,89,0,
20130708,1500,,89,0,
20130708,1600,24.6,88,0,29.88
20130708,1700,,89,3,
20130708,1800,,79,6,
20130708,1900,,70,8,
20130708,2000,,75,8,
20130708,2100,,70,13,
20130708,2200,,70,10,
20130708,2300,,66,13,
20130709,0,,84,14,
20130709,100,,79,11,
20130709,200,,79,10,
20130709,300,,94,6,
20130709,400,,91,7,
20130709,500,,89,3,
20130709,600,,89,7,
20130709,700,,89,6,
20130709,800,,94,0,
20130709,900,,89,0,
20130709,1000,,90,0,
20130709,1100,,94,0,
20130709,1200,,94,0,
20130709,1300,24.2,96,0,29.87
20130709,1400,,94,0,
20130709,1419,,94,0,
20130709,1500,,94,0,
20130709,1600,,84,0,
20130709,1700,,79,0,
20130709,1800,,70,7,
20130709,1900,26.1,64,6,29.92
20130709,1932,,89,11,
20130709,1945,,84,0,
20130709,2000,,84,0,
20130709,2022,,89,6,
20130709,2048,,84,15,
20130709,2100,,89,8,
20130709,2112,,84,6,
20130709,2144,,83,0,
20130709,2200,,79,6,
20130709,2300,,79,0,
20130710,0,,79,0,
20130710,100,,71,0,
20130710,200,,79,6,
20130710,300,,84,6,
20130710,400,25.3,94,0,29.91
20130710,500,,89,0,
20130710,600,,89,0,
20130710,700,,86,0,
20130710,800,,89,0,
20130710,900,,94,0,
20130710,1000,25.3,94,0,29.9
20130710,1100,,89,0,
20130710,1200,,94,0,
20130710,1300,,94,0,
20130710,1400,,94,0,
20130710,1500,,89,0,
20130710,1600,,81,7,
20130710,1700,,79,13,
20130710,1800,,66,14,
20130710,1900,,62,15,
20130710,2000,,59,15,
20130710,2100,,52,15,
20130710,2200,25.3,52,13,29.89
20130710,2300,,52,14,
20130711,0,,62,14,
20130711,100,25.2,62,9,29.88
20130711,200,,77,11,
20130711,300,,74,9,
20130711,400,24.2,79,9,29.88
20130711,500,,79,7,
20130711,600,,70,6,
20130711,700,,84,6,
20130711,800,,79,0,
20130711,900,,79,0,
20130711,1000,,84,0,
20130711,1100,,94,0,
20130711,1200,,89,0,
20130711,1300,,91,0,
20130711,1400,,94,0,
20130711,1500,,89,0,
20130711,1600,26.1,64,15,29.9
20130711,1700,,66,16,
20130711,1800,,62,15,
20130711,1900,,59,15,
20130711,2000,25.2,55,13,29.85
20130711,2100,,56,16,
20130711,2200,25.3,52,13,29.85
20130711,2300,,59,11,
20130712,0,,55,11,
20130712,100,,59,11,
20130712,200,,70,7,
20130712,300,,70,7,
20130712,400,,74,0,
20130712,500,24.2,78,0,29.88
20130712,600,,84,0,
20130712,700,,81,0,
20130712,800,,83,0,
20130712,900,24,88,0,29.85
20130712,1000,,89,0,
20130712,1100,,89,0,
20130712,1200,,89,0,
20130712,1300,,89,0,
20130712,1400,,94,0,
20130712,1500,,84,0,
20130712,1600,25.4,74,0,29.88
20130712,1700,,70,7,
20130712,1800,,63,7,
20130712,1900,,53,8,
20130712,2000,,52,11,
20130712,2100,,56,8,
20130712,2200,,53,7,
20130712,2300,,55,9,
20130713,0,,55,10,
20130713,100,,62,9,
20130713,200,,70,9,
20130713,300,,79,5,
20130713,400,,78,0,
20130713,500,,79,0,
20130713,600,,79,0,
20130713,700,,85,0,
20130713,800,,89,0,
20130713,900,,89,0,
20130713,1000,23.9,91,0,29.85
20130713,1100,,89,0,
20130713,1200,,89,0,
20130713,1300,,91,0,
20130713,1400,,89,0,
20130713,1500,,89,0,
20130713,1600,,89,0,
20130713,1700,,70,8,
20130713,1800,,66,8,
20130713,1900,24.9,59,8,29.89
20130713,2000,,66,6,
20130713,2100,,52,9,
20130713,2200,,59,11,
20130713,2300,,52,10,
20130714,0,,59,14,
20130714,100,,64,15,
20130714,200,,66,13,
20130714,300,,84,8,
20130714,400,24.9,84,5,29.86
20130714,500,,79,3,
20130714,600,,84,3,
20130714,700,,86,0,
20130714,800,,89,0,
20130714,900,,84,5,
20130714,1000,,85,5,
20130714,1100,,79,5,
20130714,1200,,79,0,
20130714,1300,,88,0,
20130714,1400,,89,0,
20130714,1500,,84,0,
20130714,1600,25.2,77,0,29.88
20130714,1700,,70,7,
20130714,1800,,66,10,
20130714,1900,,55,11,
20130714,2000,,55,13,
20130714,2100,,52,11,
20130714,2200,25,57,11,29.83
20130714,2300,,59,13,
20130715,0,,59,14,
20130715,100,,65,14,
20130715,200,,79,6,
20130715,300,,84,0,
20130715,400,24.6,89,0,29.83
20130715,500,,89,0,
20130715,600,,94,0,
20130715,700,,89,0,
20130715,800,,94,0,
20130715,900,,94,0,
20130715,1000,24.2,94,0,29.87
20130715,1100,,94,0,
20130715,1200,,94,0,
20130715,1300,,94,0,
20130715,1400,,94,0,
20130715,1500,,89,0,
20130715,1600,,89,0,
20130715,1700,,74,0,
20130715,1800,,62,13,
20130715,1900,,62,13,
20130715,2000,,66,11,
20130715,2100,,59,14,
20130715,2200,25.6,63,15,29.86
20130715,2300,,59,13,
20130716,0,,55,14,
20130716,100,,59,13,
20130716,200,,70,18,
20130716,300,,74,13,
20130716,400,24.2,79,6,29.87
20130716,500,,79,6,
20130716,600,,84,0,
20130716,700,,82,0,
20130716,800,,84,0,
20130716,900,,84,0,
20130716,1000,,84,0,
20130716,1100,,94,0,
20130716,1200,,94,0,
20130716,1300,,96,0,
20130716,1400,,94,0,
20130716,1500,,94,0,
20130716,1600,25.8,84,0,29.91
20130716,1700,,70,11,
20130716,1800,,66,11,
20130716,1900,,63,11,
20130716,2000,,59,11,
20130716,2100,,70,11,
20130716,2200,,69,14,
20130716,2203,,70,14,
20130716,2300,,66,13,
20130717,0,,62,13,
20130717,100,,84,8,
20130717,200,,84,6,
20130717,300,,89,6,
20130717,400,25.6,89,0,29.88
20130717,500,,89,0,
20130717,600,,89,3,
20130717,700,,89,0,
20130717,800,,94,0,
20130717,900,,89,9,
20130717,1000,24.2,94,0,29.87
20130717,1100,,100,0,
20130717,1200,,100,0,
20130717,1300,,94,0,
20130717,1400,,94,6,
20130717,1500,,94,6,
20130717,1600,24.9,84,3,29.92
20130717,1700,,79,6,
20130717,1800,,89,6,
20130717,1900,,79,14,
20130717,2000,,84,3,
20130717,2100,,89,3,
20130717,2128,,89,3,
20130717,2200,,89,3,
20130717,2300,,89,0,
20130718,0,,79,0,
20130718,25,,89,11,
20130718,100,,89,5,
20130718,200,,84,0,
20130718,300,,89,0,
20130718,400,25.6,89,0,29.89
20130718,500,,94,0,
20130718,600,,89,0,
20130718,700,,97,0,
20130718,800,,94,0,
20130718,900,,94,0,
20130718,1000,,96,0,
20130718,1100,,94,0,
20130718,1200,,94,0,
20130718,1300,,86,0,
20130718,1400,,94,0,
20130718,1500,,89,0,
20130718,1600,,79,5,
20130718,1700,,70,8,
20130718,1800,,66,13,
20130718,1900,,59,16,
20130718,2000,,84,16,
20130718,2100,,63,17,
20130718,2200,25.7,70,18,29.85
20130718,2225,,79,21,
20130718,2300,,89,13,
20130719,0,,74,16,
20130719,100,,73,14,
20130719,200,,70,13,
20130719,300,,79,6,
20130719,400,,89,3,
20130719,500,,89,0,
20130719,600,,89,0,
20130719,700,,88,7,
20130719,800,,89,0,
20130719,900,,94,5,
20130719,942,,94,11,
20130719,1000,,94,8,
20130719,1100,,94,3,
20130719,1200,,89,5,
20130719,1300,,89,10,
20130719,1400,,89,10,
20130719,1500,,84,9,
20130719,1600,25,79,13,29.88
20130719,1700,,84,8,
20130719,1800,,79,8,
20130719,1900,,69,18,
20130719,2000,,66,18,
20130719,2100,,66,18,
20130719,2200,24.9,65,15,29.87
20130719,2300,,66,13,
20130720,0,,70,18,
20130720,100,,69,13,
20130720,200,,74,15,
20130720,300,,79,10,
20130720,400,,74,9,
20130720,500,,84,5,
20130720,600,,84,7,
